ZCTA	ghi
59715	3.912
43125	4.104
49509	3.936
20187	4.296
43126	4.152
43127	4.08
59716	4.2
20190	4.248
43128	4.176
49512	3.912
20191	4.2720003
20194	4.248
20197	4.248
49519	3.936
37129	4.4639997
20198	4.248
49525	3.936
22003	4.32
93021	5.52
93022	5.4240003
93023	5.4240003
93030	5.2320004
93033	5.304
93035	5.088
93036	5.2320004
93040	5.616
93041	4.872
93042	5.184
76678	4.968
76679	4.9440002
76680	4.992
76681	4.92
76682	4.992
76685	4.992
76686	4.9440002
76687	4.896
76689	4.992
76690	5.04
76691	4.992
76692	5.016
76693	4.9440002
76701	4.968
23175	4.44
23176	4.4639997
43917	4.032
23177	4.416
23180	4.44
23181	4.44
43920	3.96
43925	3.9840002
43926	3.9840002
43927	4.032
43928	4.008
43930	3.9840002
43931	4.032
43932	3.9840002
43933	4.008
43934	3.9840002
23185	4.3919997
14860	3.816
33904	5.16
37821	4.488
33905	5.256
37825	4.44
33907	5.448
37826	4.512
37828	4.4639997
37829	4.3919997
33908	5.3519998
37830	4.4639997
33909	5.376
37840	4.368
33912	5.208
33913	5.2320004
37841	4.3440003
37843	4.4639997
37845	4.3919997
37846	4.5360003
37847	4.3440003
37848	4.4639997
33914	5.4240003
37849	4.512
37851	4.296
33916	5.2799997
37852	4.368
14168	3.7919998
14169	3.7919998
14170	3.7919998
14171	3.7919998
14172	3.8639998
14173	3.7440002
14174	3.96
14201	3.816
14202	3.8639998
14203	3.8639998
76021	4.992
76022	4.9440002
76023	5.016
76028	4.992
76031	4.992
76033	5.04
76034	4.992
76035	5.064
76036	5.016
76039	4.992
76040	4.992
76041	4.9440002
76043	5.064
76044	5.064
76048	5.064
76049	5.04
76050	4.992
76051	5.04
76052	5.016
76053	4.968
42170	4.416
42171	4.3919997
42202	4.44
42204	4.44
48640	3.936
49080	3.96
49082	4.032
49083	3.936
49084	4.008
49085	4.0559998
49087	3.96
64654	4.296
58831	3.936
64655	4.248
58833	3.816
64656	4.32
64657	4.296
58835	3.936
58838	3.96
64658	4.296
64659	4.2720003
58843	3.888
64660	4.32
58844	3.816
64661	4.248
64664	4.32
58845	3.8639998
64667	4.248
58847	3.912
64668	4.3440003
58849	3.8639998
64670	4.296
64671	4.368
64672	4.248
58852	3.8639998
58853	3.912
64673	4.248
64674	4.296
64676	4.32
64679	4.248
64681	4.2720003
64682	4.3440003
58854	3.912
58856	3.8639998
64683	4.296
12195	3.888
12196	3.912
12197	3.84
12198	3.912
12202	3.888
12203	3.912
12204	3.912
12205	3.936
12206	3.912
12207	3.888
12208	3.936
12209	3.912
12210	3.888
12211	3.912
12222	3.936
12302	3.936
37853	4.512
33917	5.2320004
37854	4.416
33919	5.4240003
33920	5.2320004
33921	5.376
33922	5.376
33924	5.376
37857	4.44
37860	4.512
33928	5.2320004
33930	5.2320004
37861	4.4639997
33931	5.304
37862	4.416
33935	5.208
37863	4.44
33936	5.208
33944	5.2320004
37865	4.488
97523	4.44
97524	4.44
97525	4.4639997
97526	4.3919997
97527	4.3919997
97530	4.56
97531	4.44
97532	4.368
97534	4.5360003
97535	4.4639997
97536	4.44
97537	4.3919997
97538	4.416
97539	4.44
97540	4.5360003
97541	4.416
97543	4.3919997
97544	4.5360003
97601	4.7279997
97603	4.776
97604	4.56
97620	4.776
97621	4.7279997
97622	4.704
45874	4.104
45882	4.104
45883	4.104
45884	4.08
45885	4.104
45886	4.08
45887	4.08
45888	4.08
78340	5.088
78341	5.208
78342	5.136
78343	5.208
78344	5.304
78349	5.208
78351	5.208
78352	5.064
78353	5.2320004
78355	5.2320004
78357	5.256
78358	5.16
78359	5.16
76704	4.968
76705	4.9440002
76706	4.968
76707	4.968
76708	4.992
76710	4.992
76711	4.968
76712	4.992
76798	4.968
76801	5.208
76802	5.184
76820	5.16
76821	5.3519998
76823	5.2320004
76824	5.112
76825	5.2320004
76827	5.2320004
76828	5.2320004
76831	5.16
76832	5.184
76834	5.256
76836	5.2799997
76837	5.3519998
17005	4.008
17006	4.008
17007	4.08
17009	3.96
17010	4.128
17011	4.08
17013	4.0559998
17015	4.08
17016	4.08
17017	4.032
17018	4.0559998
17019	4.128
17020	4.0559998
17021	4.008
17022	4.128
17023	4.008
17024	4.032
17025	4.08
17026	4.08
17027	4.08
17028	4.08
17029	3.96
17030	4.008
17032	4.0559998
17033	4.104
34972	5.184
34974	5.2799997
34981	5.2320004
34982	5.256
34983	5.088
34984	5.112
34986	5.088
34987	5.112
34990	5.112
34994	5.256
34996	5.256
34997	5.136
64021	4.3919997
58505	4.008
64022	4.3919997
58520	4.008
58521	3.936
64024	4.3919997
64029	4.416
58523	3.936
64030	4.416
58524	3.96
58528	4.032
64034	4.416
64035	4.368
64036	4.368
58529	4.08
64037	4.3919997
58530	3.936
14861	3.84
14864	3.84
14865	3.816
14867	3.84
14869	3.84
14870	3.8639998
14871	3.912
14872	3.888
14873	3.888
14874	3.888
19102	4.176
19103	4.176
19104	4.176
19106	4.152
62023	4.32
53711	4.0559998
62024	4.32
53713	3.96
53714	4.0559998
53715	4.0559998
53716	4.008
53717	4.032
62025	4.368
62027	4.32
62028	4.296
62030	4.3440003
62031	4.3440003
53718	4.032
62032	4.296
53719	4.0559998
62033	4.32
53726	4.0559998
53792	4.032
53801	4.0559998
53802	4.032
53803	4.0559998
62034	4.368
53804	4.032
62035	4.296
85019	5.7599998
85020	5.7599998
85021	5.7599998
85022	5.7599998
85023	5.7599998
85024	5.784
85027	5.784
85028	5.8079996
85029	5.7599998
85031	5.7599998
85032	5.784
85033	5.784
85034	5.784
85035	5.8079996
85037	5.784
85040	5.784
85041	5.784
85042	5.8799996
85043	5.8079996
85044	5.856
85045	5.856
85048	5.8799996
14204	3.8639998
14206	3.8639998
14207	3.888
14208	3.8639998
14209	3.8639998
14210	3.8639998
14211	3.8639998
14212	3.8639998
14213	3.888
14214	3.8639998
14215	3.8639998
06524	4.104
06525	4.104
06604	4.176
06605	4.176
06606	4.176
06607	4.0559998
06608	4.0559998
06610	4.128
06611	4.176
06612	4.128
06614	4.128
06615	4.008
06702	4.0559998
06704	4.0559998
06705	4.08
05440	3.6720002
02743	4.0559998
02744	3.936
02745	4.104
02746	4.104
02747	4.08
02748	4.128
02760	4.0559998
02762	4.08
02763	4.0559998
02764	4.0559998
02766	4.0559998
02767	4.032
53013	3.912
53014	3.9840002
53015	3.9840002
53016	3.9840002
53017	4.032
53018	4.0559998
53019	3.9840002
53020	3.9840002
53021	3.912
53022	3.96
53023	3.936
61364	4.152
61367	4.128
36804	4.848
61368	4.176
53024	3.9840002
61369	4.176
61370	4.152
61372	4.128
61373	4.104
56165	4.08
56166	4.032
56167	4.104
56168	4.08
56169	4.0559998
56170	4.08
56171	4.0559998
56172	4.08
56173	4.128
56174	4.0559998
56175	4.0559998
56176	4.032
70001	4.896
70002	4.896
70003	4.9440002
70005	4.992
70006	4.896
60463	4.08
60464	4.104
35654	4.6559997
60465	4.08
60466	4.08
35660	4.6080003
60467	4.08
60468	4.104
60469	4.104
35661	4.6559997
60470	4.128
60471	4.08
35670	4.632
60472	4.104
35671	4.632
60473	4.08
07512	4.104
07513	4.104
20910	4.32
07514	4.104
07522	4.104
20912	4.32
64686	4.32
64688	4.296
64689	4.3440003
64701	4.44
64720	4.4639997
64722	4.4639997
64723	4.4639997
64724	4.4639997
64725	4.4639997
64726	4.416
64728	4.512
64730	4.44
64733	4.416
64734	4.4639997
64735	4.416
64738	4.44
64739	4.416
64740	4.3919997
64741	4.488
64742	4.4639997
64743	4.44
64744	4.4639997
64745	4.4639997
64746	4.4639997
64747	4.44
64748	4.5360003
64750	4.4639997
64752	4.4639997
64755	4.5360003
64756	4.512
64759	4.5360003
64761	4.416
12303	3.96
12304	3.936
12305	3.96
12306	4.08
12307	3.96
12308	3.912
12309	3.912
12401	3.96
12404	4.008
12405	3.9840002
12406	3.912
12407	3.912
12409	3.936
12410	3.888
12411	4.008
12412	4.008
12413	3.96
12414	3.936
33945	5.4240003
37866	4.4639997
33946	5.376
33947	5.4
23434	4.488
54220	3.8639998
33953	5.256
54227	3.936
54228	3.888
54229	4.008
23435	4.488
23436	4.488
33954	5.304
54230	3.96
54232	3.96
23437	4.512
54234	3.912
23438	4.488
23440	4.416
45889	4.0559998
45890	4.0559998
45895	4.08
45896	4.08
45897	4.0559998
45898	4.104
45899	4.08
69162	4.776
69163	4.6080003
69165	4.704
69166	4.56
69167	4.6559997
69168	4.752
69169	4.7279997
69170	4.704
69171	4.6080003
69210	4.4639997
69211	4.4639997
69214	4.44
69217	4.416
69218	4.488
69219	4.5360003
69220	4.368
69221	4.4639997
69301	4.632
69331	4.6559997
69333	4.632
69334	4.68
69335	4.632
69336	4.6559997
69337	4.488
69339	4.512
78361	5.376
78362	5.16
78363	5.16
78368	5.112
78369	5.4
78370	5.088
78371	5.328
90814	5.304
85297	5.8079996
85298	5.8079996
90815	5.376
90822	5.3519998
89815	4.8
90831	5.328
91001	5.3519998
85301	5.7599998
91006	5.304
89820	4.992
91007	5.4
89821	4.9440002
91008	5.3519998
85302	5.7599998
91010	5.3519998
76841	5.328
76842	5.208
76844	5.184
76845	5.2799997
76848	5.256
76849	5.184
76852	5.304
76853	5.136
76854	5.208
76856	5.208
76857	5.208
76858	5.328
76859	5.304
76861	5.4
76862	5.304
76864	5.16
76865	5.376
76866	5.328
76869	5.16
76870	5.208
76871	5.184
76872	5.256
76873	5.256
76874	5.2320004
76875	5.376
76877	5.16
76878	5.256
76882	5.2799997
76884	5.2799997
76885	5.136
76887	5.208
76888	5.256
76890	5.184
76901	5.448
76903	5.4
76904	5.4
76905	5.376
17034	4.032
17035	4.008
17036	4.104
17037	4.008
17038	4.0559998
17039	4.08
17040	4.0559998
17041	4.128
17042	4.08
17043	4.0559998
12824	3.888
12827	3.888
12828	3.888
12831	3.888
12832	3.8639998
12833	3.888
12834	3.888
12835	3.912
12836	3.8639998
12837	3.816
12838	3.8639998
12839	3.8639998
12841	3.936
12842	3.816
12843	3.912
58531	3.912
64040	4.416
58532	3.936
64048	4.3919997
64050	4.368
58533	4.08
64052	4.3919997
58535	4.008
64053	4.368
64054	4.368
58538	4.0559998
64055	4.416
64056	4.3919997
64057	4.3919997
58540	3.888
64058	4.3919997
58541	3.936
58542	4.032
64060	4.3919997
64061	4.44
58544	3.9840002
64062	4.3440003
19107	4.152
19109	4.176
19111	4.176
19112	4.176
19113	4.152
19114	4.104
19115	4.152
19116	4.128
19118	4.176
19119	4.2
19120	4.176
19121	4.176
19122	4.152
62036	4.368
53805	4.008
62037	4.3440003
53806	4.0559998
53807	4.08
53808	4.08
53809	4.0559998
53810	4.0559998
53811	4.08
53813	4.0559998
53816	4.0559998
53817	4.0559998
62040	4.32
62044	4.32
62045	4.3440003
62046	4.368
53818	4.0559998
62047	4.368
53820	3.9840002
62048	4.32
53821	4.0559998
62049	4.32
53825	4.032
62050	4.296
53826	4.008
37869	4.416
37870	4.3919997
37871	4.512
85050	5.8079996
85051	5.7599998
85053	5.7599998
85054	5.784
85083	5.784
85085	5.7599998
85086	5.7599998
85087	5.7599998
85118	5.7359996
85119	5.784
85120	5.8079996
85121	5.8799996
85122	5.8799996
85123	5.8799996
85128	5.8079996
85131	5.856
85132	5.8079996
85135	5.688
85137	5.7359996
85138	5.856
14216	3.8639998
14217	3.8639998
14218	3.8639998
14219	3.8639998
14220	3.8639998
14221	3.84
14222	3.8639998
05441	3.6
05442	3.6
05443	3.7440002
05444	3.6720002
05445	3.768
05446	3.7919998
05447	3.552
05448	3.696
05450	3.6
05452	3.72
05454	3.72
05455	3.696
05456	3.768
05457	3.6720002
05458	3.72
05459	3.648
05461	3.768
05462	3.696
05463	3.72
05464	3.624
05465	3.6720002
05468	3.7440002
05471	3.624
05472	3.7919998
02769	4.0559998
02770	4.08
02771	4.0559998
02777	4.08
02779	4.0559998
02780	4.0559998
02790	4.128
02791	3.9840002
15834	3.8639998
15840	3.888
15841	3.8639998
15845	3.816
15846	3.8639998
15847	3.888
15848	3.888
15849	3.888
15851	3.888
15853	3.8639998
15856	3.8639998
15857	3.84
15860	3.8639998
15861	3.8639998
15863	3.8639998
15864	3.8639998
15865	3.8639998
61374	4.128
53027	4.008
36830	4.8
61375	4.176
61376	4.152
53029	4.032
53031	3.912
61377	4.152
36832	4.824
36849	4.824
61378	4.128
53032	4.008
61379	4.152
36850	4.8
53033	4.008
53034	4.008
36852	4.824
53035	4.008
53036	4.008
53037	3.9840002
53038	4.008
36853	4.848
61401	4.2
53039	3.9840002
61410	4.2
53040	3.96
61411	4.248
36854	4.824
61412	4.2
61413	4.176
53042	3.96
36855	4.776
61414	4.176
53044	3.912
36856	4.872
36858	4.872
70030	4.896
70031	4.896
70032	4.92
70036	4.9440002
70037	4.9440002
70038	5.136
70039	4.9440002
70040	4.992
70041	5.16
70043	4.896
70047	4.824
70049	4.848
70050	5.16
70051	4.872
70052	4.896
70053	4.872
70056	4.872
70057	4.872
70058	4.896
60474	4.104
35672	4.632
60475	4.08
60476	4.104
35673	4.6080003
60477	4.08
60478	4.08
60479	4.128
35674	4.632
60480	4.08
35677	4.6080003
35739	4.6080003
60481	4.104
35740	4.5360003
60482	4.08
60484	4.08
35741	4.56
35744	4.5360003
35745	4.512
60487	4.104
35746	4.56
60490	4.128
35747	4.584
60491	4.0559998
35748	4.584
60501	4.08
60502	4.08
35749	4.6080003
60503	4.08
35750	4.6080003
07524	4.104
07601	4.08
21001	4.248
07603	4.08
21005	4.248
07604	4.08
07605	4.128
07606	4.08
21009	4.2
07607	4.08
07608	4.08
21010	4.2
64762	4.5360003
64763	4.44
64765	4.488
64767	4.488
64769	4.512
64770	4.44
64771	4.488
64772	4.512
64776	4.416
64778	4.512
64779	4.4639997
64780	4.416
64781	4.44
64783	4.44
64784	4.512
64788	4.44
64790	4.4639997
64801	4.56
64804	4.5360003
64830	4.5360003
64831	4.56
64832	4.512
64833	4.5360003
64834	4.5360003
64835	4.5360003
64836	4.5360003
64840	4.584
12416	3.888
12417	4.008
12418	3.96
12419	4.008
12420	4.0559998
12421	3.8639998
12422	3.936
12423	3.936
12424	3.9840002
12427	3.96
12428	4.008
12429	4.0559998
12430	3.888
12431	3.96
12432	3.96
23441	4.512
23442	4.4639997
33955	5.2799997
33956	5.328
33957	5.448
54235	3.888
33960	5.208
33965	5.256
33966	5.208
23451	4.512
54241	3.84
54245	3.96
69340	4.632
69343	4.512
69345	4.6559997
69346	4.584
69347	4.584
69348	4.632
69352	4.632
69353	4.632
69354	4.632
69355	4.632
69357	4.68
69358	4.68
69360	4.5360003
69361	4.68
69365	4.512
69366	4.584
69367	4.512
80758	4.872
67501	4.776
67502	4.7279997
67505	4.776
67510	4.776
67511	4.824
89822	4.896
85303	5.784
89823	4.776
89825	4.704
89826	4.7279997
91011	5.4240003
89828	4.848
85304	5.7599998
85305	5.7599998
89830	4.824
89831	4.56
91016	5.304
91020	5.4240003
85306	5.7599998
91024	5.3519998
89833	4.92
85307	5.8079996
89834	4.68
76908	5.4
78665	5.04
78666	4.992
78669	5.04
78670	5.016
78671	5.136
78672	5.016
78675	5.16
78676	4.992
78677	4.992
78681	5.04
78701	4.968
78702	5.016
78703	4.9440002
78704	4.9440002
78705	4.992
78712	4.992
78717	5.04
78719	5.016
78721	5.016
78722	5.016
12844	3.888
12845	3.888
12846	3.936
12847	3.696
12849	3.84
12850	3.936
12851	3.7919998
12852	3.72
12853	3.8639998
12855	3.7919998
12856	3.84
12857	3.84
12858	3.84
12859	3.912
12860	3.84
12861	3.84
12862	3.8639998
12863	3.912
12864	3.816
12865	3.8639998
12866	3.84
12870	3.7919998
12871	3.912
12872	3.816
12873	3.816
12874	3.888
12878	3.912
12883	3.888
12884	3.888
12885	3.888
12886	3.8639998
64063	4.3919997
64064	4.416
64065	4.416
58545	3.912
64066	4.3919997
58549	3.96
64067	4.3919997
58552	4.008
64068	4.3919997
64070	4.416
64071	4.3919997
64072	4.368
64074	4.3919997
64075	4.3919997
64076	4.3919997
64077	4.368
58554	3.9840002
64078	4.4639997
58558	3.96
64079	4.3919997
58559	3.8639998
58560	3.936
64080	4.416
58561	3.96
64081	4.44
58562	4.08
64082	4.44
19123	4.152
19124	4.152
19125	4.152
19126	4.152
19127	4.2
19128	4.176
19129	4.176
19130	4.176
19131	4.224
19132	4.176
33948	5.304
37872	4.368
37873	4.44
33950	5.3519998
37874	4.5360003
33952	5.2799997
34139	5.3519998
34140	5.2799997
34141	5.184
34142	5.208
34145	5.4
34201	5.328
85139	5.856
85140	5.8079996
85141	5.856
85142	5.832
85143	5.832
85145	5.832
85147	5.856
85172	5.832
85173	5.7599998
85192	5.7359996
85193	5.856
85194	5.856
85201	5.784
85202	5.784
85203	5.784
85204	5.784
85205	5.784
85206	5.832
85207	5.8079996
85208	5.8079996
85209	5.8079996
85210	5.784
85212	5.8079996
85213	5.784
85215	5.8079996
85224	5.784
85225	5.784
85226	5.856
85233	5.784
85234	5.784
85248	5.8799996
85249	5.832
85250	5.784
85251	5.784
90712	5.376
85253	5.8079996
14223	3.8639998
14224	3.816
14225	3.816
14226	3.8639998
14227	3.816
14228	3.8639998
14261	3.8639998
14301	3.912
14302	3.912
14303	3.84
14304	3.888
14305	3.912
14411	3.84
14414	3.84
14415	3.8639998
14416	3.84
14418	3.888
14420	3.888
14422	3.8639998
14423	3.816
14424	3.84
14425	3.84
14427	3.84
14428	3.84
14432	3.84
14433	3.816
05473	3.768
05474	3.648
05476	3.552
05477	3.6720002
05478	3.696
05481	3.648
05482	3.768
05483	3.696
05485	3.696
05486	3.72
05487	3.7440002
05488	3.72
05489	3.72
05491	3.7919998
05492	3.648
05494	3.72
05495	3.7440002
05602	3.7440002
05640	3.72
05641	3.7440002
05647	3.72
05648	3.72
05649	3.7919998
05650	3.72
05651	3.72
05652	3.6
05653	3.6720002
05654	3.768
05655	3.624
05656	3.624
15866	3.888
15868	3.8639998
15870	3.84
15901	3.8639998
15902	3.8639998
15904	3.888
15905	3.912
15906	3.888
15909	3.8639998
15920	3.936
15921	3.912
15922	3.912
15923	3.912
15924	3.9840002
15925	3.912
15926	4.008
15927	3.912
15928	3.888
36859	4.872
61415	4.224
61416	4.224
61417	4.2
36860	4.848
61418	4.2
61419	4.176
53045	4.008
53046	4.032
53047	4.008
36861	4.8
61420	4.224
53048	3.9840002
53049	3.9840002
61421	4.152
36862	4.776
61422	4.224
53050	3.9840002
61423	4.2
61424	4.176
61425	4.224
61426	4.176
61427	4.224
36863	4.824
36865	4.824
70062	5.016
70065	5.016
70067	4.9440002
70068	4.896
70070	4.92
70071	4.896
70072	4.896
70075	4.92
70076	4.872
70079	4.872
70080	4.896
70082	5.04
70083	5.04
70084	4.848
70085	4.992
70086	4.9440002
70087	4.896
60504	4.0559998
35751	4.5360003
35752	4.5360003
35754	4.632
35755	4.68
60505	4.104
35756	4.6559997
35757	4.584
60506	4.104
60510	4.08
60511	4.08
35758	4.584
60512	4.08
35759	4.6080003
60513	4.104
35760	4.584
60514	4.08
35761	4.5360003
60515	4.08
32631	5.016
32639	5.088
32640	5.016
32641	4.968
32643	5.016
32648	5.16
32653	4.968
32656	4.992
32658	5.016
32664	5.04
07620	4.104
21012	4.32
21013	4.248
07621	4.128
07624	4.08
07626	4.128
07627	4.128
21014	4.224
07628	4.128
07630	4.08
21015	4.224
21017	4.248
21028	4.224
64841	4.5360003
64842	4.56
64843	4.56
64844	4.6080003
64847	4.56
64848	4.5360003
64849	4.512
64850	4.584
64854	4.56
64855	4.512
64856	4.584
64857	4.5360003
64858	4.56
64859	4.5360003
64861	4.56
64862	4.5360003
64863	4.584
64865	4.56
64866	4.56
64867	4.5360003
64870	4.5360003
64873	4.56
12433	3.96
12434	3.912
12435	4.032
12436	4.008
12438	3.84
12439	3.936
12440	4.032
12441	3.912
12442	3.912
12443	4.032
12444	3.936
12446	4.008
12448	3.936
12449	4.008
12450	3.912
12451	3.936
12452	3.888
33967	5.376
54246	3.9840002
54247	3.936
23452	4.488
54301	3.9840002
23453	4.488
33971	5.2320004
54302	3.96
54303	3.9840002
33972	5.208
23454	4.512
33973	5.256
54304	3.9840002
54307	3.9840002
23455	4.4639997
54311	3.936
33974	5.208
23456	4.488
54313	4.008
23457	4.416
67512	4.776
67513	4.872
67514	4.776
67515	4.92
67516	4.92
67518	4.9440002
67519	4.872
67520	4.848
67521	4.872
67522	4.7279997
67523	4.92
67524	4.8
67525	4.776
67526	4.8
67529	4.872
67530	4.824
67543	4.752
67544	4.776
67545	4.824
67546	4.7279997
67547	4.92
91030	5.3519998
91040	5.52
91042	5.7599998
91046	5.472
91101	5.3519998
89835	4.8
85308	5.7599998
85309	5.8079996
89883	4.872
91103	5.4
85310	5.7599998
91104	5.3519998
85320	5.8079996
91105	5.4
91106	5.3519998
85321	5.952
91107	5.328
85322	5.856
91108	5.4
78723	5.016
78724	4.992
78725	4.968
78726	4.968
78727	5.064
78728	5.064
78729	5.088
78730	4.9440002
78731	5.016
78732	4.992
78733	4.968
78734	4.968
78735	4.968
78736	4.992
78737	4.992
78738	4.968
78739	4.992
78741	4.992
78742	5.016
78744	4.992
78745	5.016
78746	4.9440002
78747	5.04
12887	3.84
12901	3.768
12903	3.768
12910	3.768
12911	3.7440002
12912	3.7919998
12913	3.696
12914	3.7440002
12916	3.72
12917	3.7440002
12918	3.816
12919	3.72
12920	3.72
12921	3.72
12922	3.72
12923	3.72
12924	3.768
12926	3.72
12927	3.72
12928	3.8639998
12929	3.768
12930	3.696
12932	3.768
12933	3.768
12934	3.768
12935	3.816
64083	4.4639997
64084	4.368
58563	3.96
58564	4.08
64085	4.368
58565	3.912
58566	4.008
58568	4.08
64086	4.416
58569	4.08
64088	4.3919997
58570	4.032
64089	4.368
64090	4.44
64092	4.3919997
58571	3.912
58572	3.936
58573	4.0559998
64093	4.416
58575	3.8639998
64096	4.368
64097	4.3440003
64098	4.3919997
64101	4.416
64102	4.416
58576	3.912
19133	4.152
19134	4.104
19135	4.152
19136	4.104
19137	4.128
19138	4.2
19139	4.224
34202	5.256
34203	5.376
34205	5.376
34207	5.376
34208	5.256
34209	5.4240003
34210	5.256
34211	5.256
34212	5.304
34215	5.3519998
34216	5.376
90713	5.376
90715	5.376
90716	5.4
90717	5.376
85254	5.7599998
90720	5.4
85255	5.8079996
90723	5.376
85256	5.784
85257	5.784
90731	5.256
90732	5.256
85258	5.784
85259	5.8079996
90740	5.4
90742	5.256
90743	5.3519998
85260	5.7599998
90744	5.328
85262	5.7599998
89521	5.208
85263	5.7359996
90745	5.3519998
85264	5.7359996
14435	3.7919998
14437	3.8639998
14441	3.7919998
14445	3.84
14450	3.84
14454	3.768
14456	3.816
14462	3.7919998
14464	3.8639998
14466	3.7919998
14467	3.84
14468	3.8639998
14469	3.7919998
14470	3.8639998
14471	3.768
14472	3.84
14475	3.84
14476	3.936
14477	3.96
14478	3.8639998
05657	3.624
05658	3.72
05660	3.7440002
05661	3.624
05663	3.768
05664	3.7440002
05667	3.768
05669	3.7919998
05672	3.696
05673	3.768
05674	3.768
05675	3.7919998
05676	3.696
05677	3.6720002
05678	3.7440002
05679	3.768
05680	3.6720002
05681	3.6720002
05682	3.696
05701	3.768
05730	3.816
05732	3.816
05733	3.7919998
15929	3.888
15930	3.936
15931	3.936
15934	3.888
15935	3.912
15936	3.912
15937	3.912
15938	3.912
15940	3.936
15942	3.912
15943	3.912
15944	3.888
15945	3.8639998
15946	3.936
15948	3.912
15949	3.912
15951	3.936
15952	3.936
61428	4.2
61430	4.176
61431	4.224
53051	4.032
61432	4.224
61433	4.2
36866	4.824
53057	3.9840002
53058	3.9840002
61434	4.176
61435	4.176
53059	3.9840002
61436	4.2
53061	3.9840002
61437	4.2
36867	4.872
53063	3.936
61438	4.248
61439	4.176
53065	4.008
61440	4.248
61441	4.2720003
36869	4.872
61442	4.176
36870	4.824
36871	4.872
61443	4.152
36874	4.824
53066	3.9840002
61447	4.224
53069	3.9840002
36875	4.896
61448	4.2
70090	4.896
70091	5.04
70092	4.92
70094	4.968
70112	4.92
70113	4.872
70114	4.92
70115	4.872
70116	4.92
32666	4.992
32667	5.04
32668	5.088
32669	5.016
32680	5.016
32681	5.088
32683	5.04
32686	5.088
32692	5.184
32693	5.064
32694	4.968
32696	5.064
32697	4.992
32701	5.088
32702	4.968
32703	5.16
32707	5.064
32708	5.136
32709	4.992
32712	5.016
32713	5.088
32714	5.088
32720	4.992
32724	4.968
32725	5.016
32726	5.136
07631	4.128
07632	4.104
21029	4.2720003
07640	4.08
07641	4.08
21030	4.224
07642	4.08
21031	4.224
07643	4.104
21032	4.2720003
64874	4.5360003
65001	4.416
65010	4.3440003
65011	4.3919997
65013	4.3919997
65014	4.3919997
65016	4.368
65017	4.416
65018	4.3919997
65020	4.416
65023	4.3919997
65024	4.368
65025	4.3919997
65026	4.416
65032	4.416
65034	4.416
65035	4.3919997
65037	4.416
65039	4.416
65040	4.3919997
65041	4.368
65043	4.368
65046	4.368
65047	4.416
65048	4.3919997
65049	4.368
65050	4.416
65051	4.3919997
65052	4.416
65053	4.3919997
65054	4.3919997
65058	4.416
65059	4.3440003
65061	4.368
65062	4.368
65063	4.368
65064	4.416
65065	4.3919997
